target,datetime,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type,id
20500000,2019-08-02,20:40:38,55.9054316,37.5785203,Москва,1,23,24,3,101.0,14.0,1,2334194
1480000,2019-08-02,19:45:20,56.437099,38.223252,Московская область,4,1,4,2,49.4,7.5,1,2334052
5550000,2019-08-02,15:09:41,55.4861472,37.2977718,Москва,1,3,17,1,38.0,9.0,1,2332109
5750000,2019-08-02,08:06:47,55.5905238,37.3698624,Москва,1,2,17,1,38.0,10.0,1,2329598
7100000,2019-08-02,13:43:41,56.1844482,36.9842211,Московская область,2,5,22,2,70.0,12.0,1,2331514
4475000,2019-08-02,00:28:00,55.7032745,37.9074254,Московская область,2,21,25,1,35.9,16.9,1,2328278
7087500,2019-08-02,11:49:43,55.7002435,37.9199736,Москва,2,10,13,2,40.5,13.4,11,2330771
5625600,2019-08-02,11:49:44,55.7002435,37.9199736,Москва,2,14,30,1,29.3,12.6,11,2330772
7272160,2019-08-03,10:21:04,55.9105782,37.7363579,Московская область,1,6,25,3,68.8,12.4,11,2336464
21742400,2019-08-03,10:26:12,55.743507,37.407744,Москва,2,24,26,4,101.6,14.4,11,2336493
6006600,2019-08-03,10:05:41,55.622029,37.434415,Москва,1,24,24,1,42.3,16.1,11,2336308
6926640,2019-08-03,10:30:59,55.5623247,37.4698413,Москва,2,14,17,2,53.2,11.0,11,2336597
6087300,2019-08-03,10:47:47,55.8019753,37.3006498,Москва,1,10,15,1,39.4,19.6,11,2336847
10500000,2019-08-03,19:28:02,55.7320619,37.8255395,Москва,1,10,17,2,52.0,13.0,1,2339039
7408640,2019-08-03,11:11:01,55.6231662,37.4359424,Москва,2,20,25,2,51.2,10.4,11,2337232
5546460,2019-08-03,10:48:27,56.2261305,37.4494453,Московская область,1,3,25,2,58.2,20.0,11,2336919
9500000,2019-08-03,18:10:38,55.7242146,37.6117277,Москва,3,1,9,1,30.8,6.0,1,2338901
8330240,2019-08-03,10:56:21,55.599167,37.71629,Москва,2,12,16,2,51.2,10.4,11,2336966
6957640,2019-08-03,10:38:48,55.6590468,37.8479598,Московская область,1,17,17,3,72.4,12.6,11,2336676
6847600,2019-08-03,10:05:41,55.5623247,37.4698413,Москва,1,16,18,2,53.0,11.0,11,2336303
3906540,2019-08-03,12:11:32,55.71586,37.728046,Москва,1,15,16,1,19.8,5.4,11,2337654
17040980,2019-08-03,10:20:59,55.7488701,37.5167818,Москва,2,14,14,2,63.8,12.3,11,2336443
4500000,2019-08-04,16:45:02,55.8460153,38.1864567,Московская область,3,5,9,2,51.0,7.2,1,2341919
6881700,2019-08-04,08:12:52,55.5204111,37.5966554,Московская область,1,6,24,3,79.1,22.9,11,2340707
8500000,2019-08-04,08:41:51,55.914756,37.806542,Московская область,2,22,22,2,84.6,12.2,1,2340796
4930000,2019-08-04,11:22:14,55.932556,37.804447,Московская область,3,4,4,3,62.0,8.0,1,2341169
4898000,2019-08-04,17:15:33,55.9047975,37.6349304,Московская область,1,6,15,1,39.5,9.8,11,2342040
3750000,2019-08-04,13:36:14,55.800999,38.9741069,Московская область,1,6,9,3,60.0,9.0,1,2341464
3700000,2019-08-05,18:31:47,55.910634,38.050704,Московская область,3,17,18,1,41.9,10.3,11,2347576
6000000,2019-08-05,14:34:59,55.4412572,37.5661042,Московская область,1,7,9,4,80.0,6.5,1,2346311
4800000,2019-08-05,16:42:43,55.4716368,37.5632545,Московская область,1,1,9,2,46.0,6.0,1,2347047
3600000,2019-08-05,09:59:03,55.4153249,36.7244324,Московская область,1,4,5,3,63.0,6.0,1,2344768
2870000,2019-08-05,14:23:12,55.87955,38.42754,Московская область,2,4,17,1,40.0,9.7,1,2346247
1500000,2019-08-05,10:13:44,56.3467542,38.2402042,Московская область,3,2,2,1,40.0,8.0,1,2344854
3970000,2019-08-06,02:03:12,55.1511588,37.4275686,Московская область,3,4,5,3,78.0,12.0,1,2348246
1350000,2019-08-06,17:09:00,55.271,38.7407,Московская область,4,1,2,2,44.2,7.0,1,2351950
2900000,2019-08-06,08:29:56,55.6299896,36.3337536,Московская область,1,3,5,2,54.0,8.0,1,2349756
2000000,2019-08-06,15:46:23,55.80494,38.96126,Московская область,1,6,9,1,39.0,9.0,1,2351556
3800000,2019-08-08,09:57:32,55.6012219,38.1007466,Московская область,1,9,9,2,48.0,8.0,1,2359771
2500000,2019-08-08,20:44:56,55.8500648,36.5098065,Московская область,1,1,3,3,64.0,7.0,1,2362106
2400000,2019-08-09,16:05:34,54.9305703,37.446379,Московская область,1,4,5,2,46.1,6.0,1,2366054
2620000,2019-08-09,11:17:01,55.878142,38.472912,Московская область,1,2,5,2,44.8,5.2,1,2364677
3050000,2019-08-09,21:52:20,55.938282,38.035942,Московская область,3,12,17,1,40.0,11.0,1,2366999
2050000,2019-08-09,14:17:50,55.769248,39.0995517,Московская область,1,1,5,3,61.0,9.0,1,2365539
1300000,2019-08-09,16:39:58,55.0974997,38.8536538,Московская область,1,3,5,1,32.0,7.0,1,2366186
4100000,2019-08-09,11:13:39,55.3957509,37.7736317,Московская область,1,13,17,2,59.5,10.0,1,2364663
2490000,2019-08-09,12:32:50,55.2731682,38.7518303,Московская область,1,3,5,2,54.0,9.0,1,2365025
1650000,2019-08-09,07:53:21,56.4359065,38.2487124,Московская область,3,2,4,2,44.0,9.0,1,2363900
5682420,2019-08-09,18:15:18,55.922827,37.659066,Московская область,1,9,16,2,61.2,14.6,11,2366506
3800000,2019-08-10,11:47:47,56.326122,36.75926,Московская область,1,1,5,3,61.0,7.0,1,2369012
2350000,2019-08-10,21:48:12,56.2936478,38.1542599,Московская область,3,4,5,1,36.0,6.0,1,2370269
7950000,2019-08-10,14:31:23,55.418119,37.833833,Московская область,3,10,13,2,83.0,17.0,1,2369475
2700000,2019-08-10,23:40:46,55.8426532,38.1892167,Московская область,1,8,9,1,36.1,8.4,1,2370393
7700000,2019-08-12,04:35:40,55.5804394,38.2446101,Московская область,3,7,9,3,102.0,13.0,1,2373430
7500000,2019-08-12,11:47:32,55.9318143,37.4997021,Московская область,1,4,17,2,60.3,12.0,1,2377013
2185000,2019-08-12,12:23:28,55.7778079,38.4484254,Московская область,3,3,5,2,45.0,6.0,1,2377300
3100000,2019-08-12,10:12:02,55.7021454,36.8655017,Московская область,2,3,14,2,76.2,20.6,1,2375345
3650000,2019-08-12,11:51:15,55.9730969,37.9363755,Московская область,1,2,17,1,43.0,22.0,1,2377039
4400000,2019-08-12,12:03:52,55.7507141,37.8695602,Московская область,3,15,25,1,39.5,12.0,11,2377153
3800000,2019-08-12,13:52:18,55.5974835,37.9807651,Московская область,1,11,17,1,41.0,10.0,1,2378730
3900000,2019-08-13,18:26:09,55.9820727,37.7394457,Московская область,2,14,17,1,43.0,12.0,1,2385529
4200000,2019-08-13,14:34:37,55.9220398,37.8156433,Московская область,3,2,5,1,32.0,6.0,1,2384291
3150000,2019-08-13,13:15:49,55.7488099,37.9850333,Московская область,1,6,16,1,35.0,11.0,1,2383795
2800000,2019-08-13,10:56:39,55.5744804,38.9036761,Московская область,1,1,5,2,52.4,9.0,1,2383020
5100000,2019-08-14,10:35:23,55.7061012,37.9642697,Московская область,2,4,17,1,31.8,9.8,1,2389182
9300000,2019-08-14,15:42:33,55.896248,37.727673,Московская область,2,14,17,2,55.0,11.0,1,2390808
3500000,2019-08-14,23:39:09,56.3001594,38.1555797,Московская область,2,1,17,1,40.0,12.0,1,2392820
1700000,2019-08-14,08:00:27,55.2439602,37.2810833,Московская область,1,4,5,2,46.0,6.0,1,2388469
3500000,2019-08-14,20:40:43,55.913692,37.736202,Московская область,3,5,5,1,31.0,5.9,1,2392458
3950000,2019-08-14,16:39:23,55.7978382,37.9424863,Московская область,3,5,5,2,48.0,6.0,1,2391671
10500000,2019-08-14,20:37:57,55.7575567,37.8554221,Московская область,2,9,14,3,81.0,13.0,1,2392454
6300000,2019-08-15,15:12:04,55.888657,37.4303702,Московская область,2,6,7,2,64.0,17.0,1,2396392
18000000,2019-08-15,21:07:13,55.6682795,37.4490654,Москва,1,15,22,3,77.7,10.0,1,2397623
12500000,2019-08-15,13:58:24,55.7735147,37.5905735,Москва,3,8,8,2,55.0,7.0,1,2396089
2700000,2019-08-15,09:42:19,56.1032921,38.1340249,Московская область,3,5,5,1,36.4,10.0,1,2394772
5450000,2019-08-15,20:28:55,55.4422215,37.56227,Московская область,1,1,9,2,50.0,8.0,1,2397563
10500000,2019-08-15,09:26:31,55.8237328,37.3769168,Московская область,1,15,25,2,54.0,10.0,1,2394688
6090000,2019-08-15,19:03:41,55.86672,37.500603,Москва,1,9,9,1,33.0,7.0,1,2397392
13150000,2019-08-15,12:15:28,55.7303368,37.7372765,Москва,2,2,7,3,76.5,16.5,11,2395601
5050000,2019-08-15,17:06:03,55.579368,38.213766,Московская область,2,15,18,1,50.0,16.0,1,2396968
5750000,2019-08-15,15:25:57,55.817764,37.699284,Москва,3,1,9,1,32.0,6.0,1,2396493
5400000,2019-08-15,09:48:58,55.5331495,37.6212295,Московская область,1,14,14,2,54.3,12.0,1,2394831
3100000,2019-08-16,14:52:09,56.1837365,36.9787326,Московская область,1,6,9,1,36.0,8.0,1,2402278
1850000,2019-08-16,15:41:59,55.3732273,39.0644851,Московская область,1,1,5,2,45.0,6.0,1,2402486
2680000,2019-08-16,08:06:17,55.7489576,37.6099887,Москва,3,2,5,5,90.0,15.0,1,2399296
10000000,2019-08-16,15:18:04,55.7072632,37.9242487,Москва,1,20,25,3,83.0,10.0,1,2402377
1590000,2019-08-16,09:22:55,55.0311485,38.0996297,Московская область,3,2,3,1,30.6,8.0,1,2399663
3500000,2019-08-16,12:11:28,55.5032176,37.5644382,Москва,3,1,4,1,32.8,6.0,1,2401496
3864250,2019-08-16,16:15:55,55.7699542,37.2344696,Московская область,2,5,9,1,37.7,17.6,11,2402691
3350000,2019-08-16,15:07:12,56.1762634,37.0578725,Московская область,1,4,5,2,51.7,9.5,1,2402329
6700000,2019-08-16,11:48:39,55.66257,37.28497,Московская область,3,5,25,2,66.9,10.2,1,2401360
3250000,2019-08-16,16:31:34,55.9194539,37.8628633,Московская область,3,3,5,1,31.2,6.0,1,2402915
5850000,2019-08-16,18:22:48,55.550743,37.497063,Москва,4,1,3,1,33.5,7.0,1,2403397
5310000,2019-08-16,16:29:53,55.6455475,37.70705,Москва,2,4,19,1,36.0,9.0,11,2402880
5900000,2019-08-17,01:36:23,55.7939376,37.8882248,Московская область,2,14,25,1,43.0,10.5,1,2404177
5700000,2019-08-17,19:41:27,55.631924,37.868706,Московская область,2,6,17,1,62.0,18.0,1,2406894
13000000,2019-08-17,01:40:52,55.8104777,37.7935095,Москва,2,4,22,2,60.0,10.0,1,2404182
4500000,2019-08-17,21:23:14,55.6811074,37.1962717,Московская область,2,14,16,2,41.0,12.0,1,2407032
8600000,2019-08-17,12:15:51,55.888998,37.558436,Москва,2,28,31,1,44.6,16.0,1,2405788
10600000,2019-08-17,16:55:29,55.9036393,37.4002365,Московская область,1,9,23,3,87.8,11.0,1,2406586
14990000,2019-08-18,13:17:03,55.8066089,37.7815753,Москва,1,14,14,3,76.1,14.0,1,2409039
8900000,2019-08-18,13:37:46,55.662952,37.55546,Москва,1,8,17,1,38.1,9.4,1,2409111
7400000,2019-08-18,15:11:09,55.8684024,37.4858787,Москва,1,16,17,1,38.0,7.4,1,2409378
7200000,2019-08-18,13:04:41,55.7723059,37.8498158,Московская область,3,7,9,3,62.0,7.0,1,2409003
3100000,2019-08-18,22:52:56,56.3398737,37.5164709,Московская область,3,2,5,2,43.8,6.0,1,2410272
7249330,2019-08-18,08:21:52,55.6719989,37.8602347,Московская область,2,21,33,3,64.9,11.9,11,2408325
6309550,2019-08-18,08:21:59,55.5262783,37.5904901,Московская область,1,14,25,2,57.1,20.3,11,2408343
6800000,2019-08-18,23:36:11,55.7422542,38.0054873,Московская область,1,16,17,2,64.0,13.0,1,2410323
6500000,2019-08-19,15:25:09,55.91954,37.73272,Московская область,2,3,12,2,51.0,12.2,1,2413799
1000000,2019-08-19,11:22:20,55.2128962,38.7719367,Московская область,3,1,2,1,30.0,6.0,1,2412476
6250000,2019-08-19,09:54:06,55.4157646,37.4864127,Московская область,1,12,17,4,93.0,8.0,1,2411893
5400000,2019-08-19,20:14:56,55.8173483,37.3244291,Московская область,1,3,5,2,44.0,6.0,1,2415223
3600000,2019-08-19,18:48:54,55.8128125,38.1890722,Московская область,1,5,5,3,65.9,9.0,1,2414864
10000000,2019-08-19,15:21:53,55.6921018,37.5746209,Москва,3,4,10,2,40.0,6.0,1,2413781
26000000,2019-08-19,11:07:56,55.4846387,37.3067639,Москва,2,11,14,3,86.0,14.0,11,2412396
2500000,2019-08-19,19:28:15,56.368908,38.142155,Московская область,3,2,5,2,42.4,7.0,1,2415029
3750000,2019-08-19,14:52:53,55.6134157,38.4360802,Московская область,3,4,5,4,6.2,6.0,1,2413638
1300000,2019-08-19,10:20:48,55.112942,38.1767191,Московская область,3,2,2,2,43.9,6.0,1,2412053
6850000,2019-08-19,19:06:08,55.9175636,37.4127992,Московская область,2,17,17,3,59.8,16.1,1,2414956
25572600,2019-08-19,21:06:49,55.806437,37.641586,Москва,2,14,19,3,90.5,13.7,11,2415419
14754287,2019-08-20,19:02:45,55.7852001,37.5634605,Москва,2,3,16,2,72.5,15.0,11,2422134
4000000,2019-08-20,12:46:03,55.8853972,37.2675852,Московская область,3,2,8,1,36.0,8.0,1,2419931
14840000,2019-08-20,21:49:14,55.806437,37.641586,Москва,2,8,12,2,58.2,13.0,11,2422643
11000000,2019-08-20,19:30:41,55.545284,37.547441,Москва,1,6,16,3,76.0,10.1,1,2422237
3950000,2019-08-20,15:36:54,55.8383834,37.303306,Московская область,1,1,9,1,34.0,8.8,1,2420987
8339860,2019-08-20,08:22:43,55.8038026,37.3012335,Москва,1,4,25,3,64.6,11.7,11,2417982
10000000,2019-08-20,18:55:02,55.861895,37.6768019,Москва,3,3,5,2,65.2,7.6,1,2422103
7000000,2019-08-20,21:49:01,55.805639,37.640713,Москва,2,3,20,1,34.5,11.2,11,2422638
6450000,2019-08-20,17:40:04,55.696179,37.319844,Московская область,2,5,25,1,37.0,13.0,1,2421551
6300000,2019-08-20,19:41:50,55.8079289,37.2885119,Московская область,1,3,10,2,57.0,12.0,1,2422261
9300000,2019-08-20,21:34:52,55.5335349,37.6135075,Московская область,1,4,17,3,106.0,11.0,1,2422577
6890000,2019-08-20,16:35:35,55.8711319,37.4803775,Москва,3,3,19,1,37.5,8.1,1,2421231
9100000,2019-08-21,19:44:15,55.77472,37.820385,Москва,4,11,16,3,65.0,8.0,1,2428004
3350000,2019-08-21,21:25:09,55.561558,36.700887,Московская область,3,1,4,2,54.5,7.5,1,2428274
16350000,2019-08-21,01:04:01,55.7013005,37.507426,Москва,1,10,17,2,65.2,14.2,1,2423050
4750000,2019-08-21,23:07:58,55.744526,37.545267,Москва,3,2,6,-1,15.2,2.0,1,2428550
7900000,2019-08-21,15:50:36,55.8349982,37.3195527,Московская область,3,17,17,2,63.0,13.0,1,2426992
6950000,2019-08-21,09:01:33,55.8430212,37.9772948,Московская область,2,7,22,2,62.0,12.0,1,2424699
18200000,2019-08-22,22:14:48,55.7671636,37.7400005,Москва,2,5,17,3,98.0,10.9,1,2433446
5800000,2019-08-22,12:09:31,55.9236005,37.719446,Московская область,3,7,12,2,52.0,8.0,1,2430779
5450000,2019-08-22,15:38:24,55.5948179,38.2535018,Московская область,3,12,17,3,81.0,10.5,1,2431880
7450000,2019-08-22,17:18:04,55.7086394,37.3790542,Московская область,2,15,17,2,54.0,10.0,1,2432448
26946750,2019-08-22,17:14:10,55.672905,37.524318,Москва,2,9,33,3,93.0,21.6,11,2432412
2500000,2019-08-22,16:16:53,54.8890838,38.0866433,Московская область,3,5,5,1,35.0,6.0,1,2432121
6800000,2019-08-22,16:25:44,55.6374951,37.6508817,Москва,1,12,17,1,38.2,8.0,1,2432151
2150000,2019-08-22,13:48:37,55.3965512,37.7728776,Московская область,1,11,17,-1,25.7,3.7,1,2431318
2200000,2019-08-22,16:47:25,56.2620134,36.6566837,Московская область,1,5,5,2,48.0,6.0,1,2432278
10000000,2019-08-22,13:17:02,55.8481787,37.641525,Москва,4,3,12,2,47.8,9.0,1,2431161
990000,2019-08-22,16:54:24,55.7606166,35.7140747,Московская область,1,2,3,2,48.7,7.4,1,2432314
4200000,2019-08-23,19:55:48,55.4125817,37.5454313,Московская область,1,5,10,1,40.29,12.1,1,2438534
5900000,2019-08-23,13:29:03,55.8968476,37.4103883,Московская область,3,8,9,2,44.0,6.0,1,2436614
3300000,2019-08-23,22:45:14,55.5230131,36.9740931,Московская область,3,2,5,2,44.0,8.0,1,2438916
9562700,2019-08-23,11:54:38,55.6334399,37.4148849,Москва,2,9,17,3,83.6,10.8,11,2436109
6622000,2019-08-23,14:27:12,55.847624,37.71221,Москва,2,9,26,2,60.2,8.0,11,2436939
20900000,2019-08-23,15:36:56,55.753098,37.689042,Москва,2,2,8,3,97.3,15.3,11,2437429
6585600,2019-08-23,14:27:09,55.847624,37.71221,Москва,2,19,26,2,58.8,8.0,11,2436928
12900000,2019-08-23,21:01:13,55.8116707,37.5647843,Москва,4,1,12,3,61.3,15.0,1,2438700
5600000,2019-08-23,13:48:35,55.6805572,37.2679093,Московская область,1,3,17,1,40.0,8.0,1,2436714
19800000,2019-08-23,17:33:02,55.7999806,37.4116255,Москва,1,3,22,4,99.0,12.0,1,2438058
2100000,2019-08-23,12:08:32,55.4184045,38.2778283,Московская область,3,3,5,1,30.0,6.0,1,2436194
2650000,2019-08-23,16:22:46,55.7649446,38.657848,Московская область,1,8,16,1,40.0,14.0,1,2437691
9610000,2019-08-23,18:37:03,55.75396,37.620393,Москва,2,3,31,2,63.6,10.8,11,2438286
6499000,2019-08-24,16:10:58,55.9316873,37.4981544,Московская область,1,18,19,2,67.0,12.0,1,2442126
6340000,2019-08-24,20:54:11,55.524546,37.3858197,Москва,2,12,12,2,55.4,10.6,11,2442670
8750000,2019-08-24,11:31:19,55.921914,37.746804,Московская область,1,14,17,2,60.0,14.0,1,2441184
6400000,2019-08-24,12:00:42,55.574345,37.473778,Москва,3,11,17,1,41.7,10.3,1,2441305
1200000,2019-08-24,22:32:27,54.761559,38.884031,Московская область,3,2,5,1,34.5,5.7,1,2442817
4000000,2019-08-24,13:46:08,55.8356782,37.2700855,Московская область,2,17,25,1,38.4,9.2,1,2441649
5700000,2019-08-24,01:01:31,55.9498685,37.4918938,Московская область,1,9,9,2,45.0,7.0,1,2439246
8390000,2019-08-24,09:20:04,55.5733856,37.490482,Москва,2,12,12,2,54.0,9.0,1,2440696
1800000,2019-08-24,14:20:44,55.3193225,38.7040974,Московская область,3,2,5,1,33.0,8.0,1,2441775
6210000,2019-08-24,21:52:13,55.524546,37.3858197,Москва,2,6,13,2,61.3,12.0,11,2442772
4390000,2019-08-25,12:18:16,55.9302745,37.7370422,Московская область,2,3,17,1,38.1,11.9,1,2444576
7490000,2019-08-25,09:41:27,55.6562884,37.2299971,Московская область,2,3,17,2,65.4,18.4,1,2444110
2800000,2019-08-25,10:14:26,56.0108371,37.8222453,Московская область,3,4,5,1,31.1,6.0,1,2444203
4200000,2019-08-25,14:11:04,55.9686457,37.9088114,Московская область,3,4,5,2,44.0,4.0,1,2444874
6800000,2019-08-25,21:23:24,55.6548396,37.2275105,Московская область,2,7,10,3,84.5,10.0,1,2445976
